kegg_ortholog,method,parameter,statistic,p.value,bh
K10621,Kruskal-Wallis rank sum test,2,0.05362106294388396,0.9735456803181588,0.9999980855427674
K03202,Kruskal-Wallis rank sum test,2,0.05362106294388396,0.9735456803181588,0.9999980855427674
K01199,Kruskal-Wallis rank sum test,2,0.05362106294388396,0.9735456803181588,0.9999980855427674
K08286,Kruskal-Wallis rank sum test,2,0.05362106294388396,0.9735456803181588,0.9999980855427674
K11889,Kruskal-Wallis rank sum test,2,0.05362106294388396,0.9735456803181588,0.9999980855427674
K01454,Kruskal-Wallis rank sum test,2,0.05362106294388396,0.9735456803181588,0.9999980855427674
K01503,Kruskal-Wallis rank sum test,2,0.05362106294388396,0.9735456803181588,0.9999980855427674
K14520,Kruskal-Wallis rank sum test,2,0.05362106294388396,0.9735456803181588,0.9999980855427674
K05889,Kruskal-Wallis rank sum test,2,0.05362106294388396,0.9735456803181588,0.9999980855427674
K09012,Kruskal-Wallis rank sum test,2,0.05362106294388396,0.9735456803181588,0.9999980855427674
K06014,Kruskal-Wallis rank sum test,2,0.05362106294388396,0.9735456803181588,0.9999980855427674
K06444,Kruskal-Wallis rank sum test,2,0.05362106294388396,0.9735456803181588,0.9999980855427674
K05714,Kruskal-Wallis rank sum test,2,0.05362106294388396,0.9735456803181588,0.9999980855427674
K05713,Kruskal-Wallis rank sum test,2,0.05362106294388396,0.9735456803181588,0.9999980855427674
K00039,Kruskal-Wallis rank sum test,2,0.053621058692936624,0.9735456823874045,0.9999980855427674
K01355,Kruskal-Wallis rank sum test,2,0.053621058692936624,0.9735456823874045,0.9999980855427674
K10220,Kruskal-Wallis rank sum test,2,0.05362105444198996,0.9735456844566498,0.9999980855427674
K00570,Kruskal-Wallis rank sum test,2,0.05362105444198996,0.9735456844566498,0.9999980855427674
K14657,Kruskal-Wallis rank sum test,2,0.05362105444198996,0.9735456844566498,0.9999980855427674
K13786,Kruskal-Wallis rank sum test,2,0.05362105444198996,0.9735456844566498,0.9999980855427674
K00220,Kruskal-Wallis rank sum test,2,0.05362105444198996,0.9735456844566498,0.9999980855427674
K10565,Kruskal-Wallis rank sum test,2,0.05362105444198996,0.9735456844566498,0.9999980855427674
K10562,Kruskal-Wallis rank sum test,2,0.05362105444198996,0.9735456844566498,0.9999980855427674
K00314,Kruskal-Wallis rank sum test,2,0.05362104594009864,0.9735456885951398,0.9999980855427674
K00315,Kruskal-Wallis rank sum test,2,0.05362104594009864,0.9735456885951398,0.9999980855427674
K06214,Kruskal-Wallis rank sum test,2,0.05362103743821002,0.9735456927336281,0.9999980855427674
K14582,Kruskal-Wallis rank sum test,2,0.05362082064096115,0.9735457982646478,0.9999980855427674
K13932,Kruskal-Wallis rank sum test,2,0.05361496623419418,0.9735486480353733,0.9999980855427674
K01602,Kruskal-Wallis rank sum test,2,0.05360461859460237,0.9735536850136711,0.9999980855427674
K01249,Kruskal-Wallis rank sum test,2,0.05360460159604114,0.9735536932881771,0.9999980855427674
K03215,Kruskal-Wallis rank sum test,2,0.05359672876107501,0.9735575256094988,0.9999980855427674
K07122,Kruskal-Wallis rank sum test,2,0.05358653434001314,0.9735624880498182,0.9999980855427674
K09933,Kruskal-Wallis rank sum test,2,0.053584721641821285,0.9735633704376989,0.9999980855427674
K06222,Kruskal-Wallis rank sum test,2,0.0535772732434536,0.97356699618836,0.9999980855427674
K01483,Kruskal-Wallis rank sum test,2,0.05357445554477159,0.9735683677985472,0.9999980855427674
K10912,Kruskal-Wallis rank sum test,2,0.05357433317108842,0.9735684273681224,0.9999980855427674
K00207,Kruskal-Wallis rank sum test,2,0.05356602990587604,0.9735724692749402,0.9999980855427674
K00810,Kruskal-Wallis rank sum test,2,0.05354638860574591,0.9735820304364222,0.9999980855427674
K00875,Kruskal-Wallis rank sum test,2,0.05354638860574591,0.9735820304364222,0.9999980855427674
K04110,Kruskal-Wallis rank sum test,2,0.05354638860574591,0.9735820304364222,0.9999980855427674
K10222,Kruskal-Wallis rank sum test,2,0.05354638860574591,0.9735820304364222,0.9999980855427674
K12989,Kruskal-Wallis rank sum test,2,0.05354638860574591,0.9735820304364222,0.9999980855427674
K02571,Kruskal-Wallis rank sum test,2,0.05354638860574591,0.9735820304364222,0.9999980855427674
K14998,Kruskal-Wallis rank sum test,2,0.05354446623930471,0.9735829662275836,0.9999980855427674
K13015,Kruskal-Wallis rank sum test,2,0.05353199434874517,0.9735890374566162,0.9999980855427674
K07282,Kruskal-Wallis rank sum test,2,0.05353084893105177,0.9735895950398307,0.9999980855427674
K14166,Kruskal-Wallis rank sum test,2,0.05352880143870966,0.9735905917489609,0.9999980855427674
K01474,Kruskal-Wallis rank sum test,2,0.0535272610483844,0.9735913416040138,0.9999980855427674
K04782,Kruskal-Wallis rank sum test,2,0.05351798607984131,0.9735958566290166,0.9999980855427674
K11892,Kruskal-Wallis rank sum test,2,0.05351531536379988,0.9735971567289207,0.9999980855427674
K00510,Kruskal-Wallis rank sum test,2,0.053512802484254114,0.9735983799958797,0.9999980855427674
K07407,Kruskal-Wallis rank sum test,2,0.05350295794687554,0.973603172320496,0.9999980855427674
K09762,Kruskal-Wallis rank sum test,2,0.05349202010620502,0.9736084968932434,0.9999980855427674
K07215,Kruskal-Wallis rank sum test,2,0.053491571089996505,0.9736087154762658,0.9999980855427674
K10227,Kruskal-Wallis rank sum test,2,0.053473024006871685,0.9736177443190189,0.9999980855427674
K00470,Kruskal-Wallis rank sum test,2,0.053472104919777844,0.9736181917388733,0.9999980855427674
K09681,Kruskal-Wallis rank sum test,2,0.0534719480721825,0.9736182680937124,0.9999980855427674
K00472,Kruskal-Wallis rank sum test,2,0.05347182937731659,0.973618325875459,0.9999980855427674
K08276,Kruskal-Wallis rank sum test,2,0.053467076695165594,0.9736206395274277,0.9999980855427674
K01181,Kruskal-Wallis rank sum test,2,0.05346175280647003,0.9736232312548355,0.9999980855427674
K11530,Kruskal-Wallis rank sum test,2,0.05345365494846344,0.9736271733941555,0.9999980855427674
K07167,Kruskal-Wallis rank sum test,2,0.05345364223543954,0.9736271795830284,0.9999980855427674
K03418,Kruskal-Wallis rank sum test,2,0.05345363799776624,0.9736271816459853,0.9999980855427674
K03194,Kruskal-Wallis rank sum test,2,0.05345363799776624,0.9736271816459853,0.9999980855427674
K12051,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12050,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12097,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12096,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12095,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12094,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12093,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12092,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12091,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12090,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12099,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12098,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12049,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12977,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12052,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K08068,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12089,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12088,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12086,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K07449,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12053,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K01459,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K12048,Kruskal-Wallis rank sum test,2,0.053453625284750395,0.9736271878348541,0.9999980855427674
K03403,Kruskal-Wallis rank sum test,2,0.053452887940177815,0.97362754678428165,0.9999980855427674
K05564,Kruskal-Wallis rank sum test,2,0.05343535534713504,0.9736360819294689,0.9999980855427674
K05560,Kruskal-Wallis rank sum test,2,0.05343535534713504,0.9736360819294689,0.9999980855427674
K05563,Kruskal-Wallis rank sum test,2,0.05343535534713504,0.9736360819294689,0.9999980855427674
K05562,Kruskal-Wallis rank sum test,2,0.05343535534713504,0.9736360819294689,0.9999980855427674
K05561,Kruskal-Wallis rank sum test,2,0.05343535534713504,0.9736360819294689,0.9999980855427674
K02205,Kruskal-Wallis rank sum test,2,0.05342076312267724,0.9736431857135077,0.9999980855427674
K10533,Kruskal-Wallis rank sum test,2,0.05342007281626986,0.9736435217696305,0.9999980855427674
K02790,Kruskal-Wallis rank sum test,2,0.053413594482776196,0.9736466755684574,0.9999980855427674
K08983,Kruskal-Wallis rank sum test,2,0.05340400207479583,0.9736513453877264,0.9999980855427674
K13572,Kruskal-Wallis rank sum test,2,0.053403181264156864,0.9736517449794999,0.9999980855427674
K02167,Kruskal-Wallis rank sum test,2,0.05339782410387871,0.9736543529872194,0.9999980855427674
K06953,Kruskal-Wallis rank sum test,2,0.05339695046895919,0.9736547782965334,0.9999980855427674
K07348,Kruskal-Wallis rank sum test,2,0.05339660867112371,0.9736549446930954,0.9999980855427674
K11443,Kruskal-Wallis rank sum test,2,0.053385619481341316,0.9736602945472779,0.9999980855427674
K08319,Kruskal-Wallis rank sum test,2,0.053380524822458454,0.9736627747839712,0.9999980855427674
K04018,Kruskal-Wallis rank sum test,2,0.053380524822458454,0.9736627747839712,0.9999980855427674
K04017,Kruskal-Wallis rank sum test,2,0.053380524822458454,0.9736627747839712,0.9999980855427674
K10235,Kruskal-Wallis rank sum test,2,0.053378759076165246,0.9736636344050683,0.9999980855427674
K03279,Kruskal-Wallis rank sum test,2,0.053378716758828035,0.9736636550064948,0.9999980855427674
K11028,Kruskal-Wallis rank sum test,2,0.053378716758828035,0.9736636550064948,0.9999980855427674
K12068,Kruskal-Wallis rank sum test,2,0.05337851786824192,0.973663751832767,0.9999980855427674
K10960,Kruskal-Wallis rank sum test,2,0.053378010069213055,0.9736639990455522,0.9999980855427674
K10230,Kruskal-Wallis rank sum test,2,0.05336647802062474,0.973669613232011,0.9999980855427674
K01013,Kruskal-Wallis rank sum test,2,0.05336233252436539,0.9736716314059721,0.9999980855427674
K08721,Kruskal-Wallis rank sum test,2,0.053348936556742714,0.9736781530646378,0.9999980855427674
K04337,Kruskal-Wallis rank sum test,2,0.053348936556742714,0.9736781530646378,0.9999980855427674
K13472,Kruskal-Wallis rank sum test,2,0.053348936556742714,0.9736781530646378,0.9999980855427674
K08686,Kruskal-Wallis rank sum test,2,0.053348936556742714,0.9736781530646378,0.9999980855427674
K11737,Kruskal-Wallis rank sum test,2,0.053344848798496144,0.9736801431471214,0.9999980855427674
K11614,Kruskal-Wallis rank sum test,2,0.05333850775972676,0.9736832302237836,0.9999980855427674
K02596,Kruskal-Wallis rank sum test,2,0.053338182164910604,0.9736833887369027,0.9999980855427674
K01789,Kruskal-Wallis rank sum test,2,0.05333467393253196,0.973685096692196,0.9999980855427674
K11891,Kruskal-Wallis rank sum test,2,0.05333284656991688,0.9736859863304748,0.9999980855427674
K02170,Kruskal-Wallis rank sum test,2,0.053332308620867956,0.9736862482272352,0.9999980855427674
K07662,Kruskal-Wallis rank sum test,2,0.05332534264903188,0.9736896395686323,0.9999980855427674
K07064,Kruskal-Wallis rank sum test,2,0.05332406299149622,0.9736902625634739,0.9999980855427674
K10854,Kruskal-Wallis rank sum test,2,0.053304279287420944,0.973699894211119,0.9999980855427674
K01484,Kruskal-Wallis rank sum test,2,0.053297970128591346,0.9737029658296064,0.9999980855427674
K00435,Kruskal-Wallis rank sum test,2,0.05328664277354605,0.9737084805848245,0.9999980855427674
K07264,Kruskal-Wallis rank sum test,2,0.05327959068319496,0.973711913930968,0.9999980855427674
K14266,Kruskal-Wallis rank sum test,2,0.053271982070076836,0.9737156182366349,0.9999980855427674
K00090,Kruskal-Wallis rank sum test,2,0.05326747853040097,0.9737178108225634,0.9999980855427674
K04784,Kruskal-Wallis rank sum test,2,0.05326613692154195,0.9737184639970031,0.9999980855427674
K07226,Kruskal-Wallis rank sum test,2,0.05326313796561385,0.9737199240674776,0.9999980855427674
K03486,Kruskal-Wallis rank sum test,2,0.05324974100629241,0.9737264465324295,0.9999980855427674
K02420,Kruskal-Wallis rank sum test,2,0.05323436319940811,0.973733933449839,0.9999980855427674
K07044,Kruskal-Wallis rank sum test,2,0.05322987401601289,0.9737361190873948,0.9999980855427674
K06049,Kruskal-Wallis rank sum test,2,0.05322949394339851,0.9737363041326286,0.9999980855427674
K01908,Kruskal-Wallis rank sum test,2,0.05321405360016865,0.9737438215730221,0.9999980855427674
K09726,Kruskal-Wallis rank sum test,2,0.05321171549540721,0.9737449599312202,0.9999980855427674
K02665,Kruskal-Wallis rank sum test,2,0.05321066089265766,0.9737454733884117,0.9999980855427674
K06445,Kruskal-Wallis rank sum test,2,0.05320969121675079,0.9737459454972887,0.9999980855427674
K11900,Kruskal-Wallis rank sum test,2,0.05320681415272713,0.9737473462630102,0.9999980855427674
K10228,Kruskal-Wallis rank sum test,2,0.05320274253576273,0.973749328628135,0.9999980855427674
K03891,Kruskal-Wallis rank sum test,2,0.05319444960195535,0.9737533662558696,0.9999980855427674
K03464,Kruskal-Wallis rank sum test,2,0.05319404317384453,0.9737535641362602,0.9999980855427674
K09815,Kruskal-Wallis rank sum test,2,0.053186185101249006,0.973757390056875,0.9999980855427674
K05778,Kruskal-Wallis rank sum test,2,0.05317170636532724,0.9737644394704428,0.9999980855427674
K05779,Kruskal-Wallis rank sum test,2,0.05317170636532724,0.9737644394704428,0.9999980855427674
K00683,Kruskal-Wallis rank sum test,2,0.053164409703032184,0.9737679920920582,0.9999980855427674
K14347,Kruskal-Wallis rank sum test,2,0.05315162077493261,0.9737742188363849,0.9999980855427674
K07275,Kruskal-Wallis rank sum test,2,0.053146558457379756,0.9737766836166644,0.9999980855427674
K02463,Kruskal-Wallis rank sum test,2,0.053145876214166006,0.9737770157929881,0.9999980855427674
K03970,Kruskal-Wallis rank sum test,2,0.05314567261390033,0.9737771149236227,0.9999980855427674
K06145,Kruskal-Wallis rank sum test,2,0.05314564733537107,0.9737771272314495,0.9999980855427674
K01554,Kruskal-Wallis rank sum test,2,0.05314226083684263,0.9737787760802498,0.9999980855427674
K01521,Kruskal-Wallis rank sum test,2,0.05314225662402255,0.9737787781314271,0.9999980855427674
K05712,Kruskal-Wallis rank sum test,2,0.053125313738854506,0.9737870274773773,0.9999980855427674
K08195,Kruskal-Wallis rank sum test,2,0.05312530952737022,0.9737870295279217,0.9999980855427674
K00023,Kruskal-Wallis rank sum test,2,0.05311484438745229,0.97379212495001,0.9999980855427674
K03889,Kruskal-Wallis rank sum test,2,0.05310533188749506,0.973796756559798,0.9999980855427674
K03890,Kruskal-Wallis rank sum test,2,0.05310533188749506,0.973796756559798,0.9999980855427674
K14261,Kruskal-Wallis rank sum test,2,0.053093288075656796,0.973802620689907,0.9999980855427674
K02799,Kruskal-Wallis rank sum test,2,0.05309265249277035,0.9738029301560963,0.9999980855427674
K06078,Kruskal-Wallis rank sum test,2,0.05308232339642686,0.9738079594212259,0.9999980855427674
K13795,Kruskal-Wallis rank sum test,2,0.05306250599450951,0.9738176086408924,0.9999980855427674
K09021,Kruskal-Wallis rank sum test,2,0.05306205588713807,0.9738178278021593,0.9999980855427674
K10713,Kruskal-Wallis rank sum test,2,0.05306150767983372,0.973818094729219,0.9999980855427674
K02827,Kruskal-Wallis rank sum test,2,0.05304503062015684,0.9738261175916978,0.9999980855427674
K03897,Kruskal-Wallis rank sum test,2,0.05304436199162491,0.9738264431557159,0.9999980855427674
K11076,Kruskal-Wallis rank sum test,2,0.053036501447982345,0.9738302705658657,0.9999980855427674
K02363,Kruskal-Wallis rank sum test,2,0.05302431052119075,0.9738362065307248,0.9999980855427674
K07288,Kruskal-Wallis rank sum test,2,0.0530084148715545,0.9738439464410535,0.9999980855427674
K03919,Kruskal-Wallis rank sum test,2,0.05297392723260905,0.9738607393750474,0.9999980855427674
K02497,Kruskal-Wallis rank sum test,2,0.05297012496325851,0.9738625908172277,0.9999980855427674
K07476,Kruskal-Wallis rank sum test,2,0.05297012496325851,0.9738625908172277,0.9999980855427674
K00491,Kruskal-Wallis rank sum test,2,0.05297012496325851,0.9738625908172277,0.9999980855427674
K04046,Kruskal-Wallis rank sum test,2,0.05296697026919901,0.9738641269377043,0.9999980855427674
K11893,Kruskal-Wallis rank sum test,2,0.052965541585253836,0.9738648226099742,0.9999980855427674
K13283,Kruskal-Wallis rank sum test,2,0.05296383809372624,0.9738656520955646,0.9999980855427674
K09934,Kruskal-Wallis rank sum test,2,0.052963134550012884,0.9738659946741534,0.9999980855427674
K11622,Kruskal-Wallis rank sum test,2,0.052953625120799264,0.9738706251400318,0.9999980855427674
K03343,Kruskal-Wallis rank sum test,2,0.05295324985358059,0.9738708078709094,0.9999980855427674
K10111,Kruskal-Wallis rank sum test,2,0.052939349500438715,0.9738775764685027,0.9999980855427674
K11923,Kruskal-Wallis rank sum test,2,0.052928183484017934,0.9738830136501859,0.9999980855427674
