opf_cluster,Comparison,Z,P.unadj,P.adj
SRR5665187_k101_4253_1,Adenoma - Cancer,-1.2234973446617634,0.22114190649299043,0.22114190649299043
SRR5665187_k101_4253_1,Adenoma - Normal,-2.871075442254101,0.004090778820095532,0.012272336460286595
SRR5665187_k101_4253_1,Cancer - Normal,-1.6475780975923378,0.0994392779817201,0.14915891697258016
SRR5665187_k101_42660_1,Adenoma - Cancer,-2.0055988123229223,0.04489906872949618,0.06734860309424427
SRR5665187_k101_42660_1,Adenoma - Normal,-2.2486084843681846,0.024537416149771528,0.07361224844931458
SRR5665187_k101_42660_1,Cancer - Normal,-0.243009672045262,0.8079979047996172,0.8079979047996172
SRR5665187_k101_42937_1,Adenoma - Cancer,-3.018018488438473,0.0025443338148367547,0.007633001444510264
SRR5665187_k101_42937_1,Adenoma - Normal,-2.1880634041178935,0.02866498415941315,0.042997476239119724
SRR5665187_k101_42937_1,Cancer - Normal,0.8299550843205797,0.40656417895895364,0.40656417895895364
SRR5665187_k101_42937_3,Adenoma - Cancer,-2.325091054624579,0.0200670918757529,0.0602012756272587
SRR5665187_k101_42937_3,Adenoma - Normal,-1.9241017767755557,0.054341827430685066,0.0815127411460276
SRR5665187_k101_42937_3,Cancer - Normal,0.40098927784902355,0.6884280180607076,0.6884280180607076
SRR5665187_k101_42949_1,Adenoma - Cancer,-2.9096728168091937,0.0036180729744369365,0.010854218923310809
SRR5665187_k101_42949_1,Adenoma - Normal,-1.4958819497075477,0.13468442085312482,0.20202663127968723
SRR5665187_k101_42949_1,Cancer - Normal,1.4137908671016461,0.15742331590537337,0.15742331590537337
SRR5665187_k101_43329_4,Adenoma - Cancer,-2.7606582293716513,0.00576850073336221,0.017305502200086628
SRR5665187_k101_43329_4,Adenoma - Normal,-2.4155759507001946,0.015710345644454258,0.02356551846668139
SRR5665187_k101_43329_4,Cancer - Normal,0.3450822786714564,0.7300325156737741,0.7300325156737741
SRR5665187_k101_43607_1,Adenoma - Cancer,2.1871539143150533,0.028731289917404628,0.04309693487610694
SRR5665187_k101_43607_1,Adenoma - Normal,-0.06432805630338335,0.9487090140143144,0.9487090140143144
SRR5665187_k101_43607_1,Cancer - Normal,-2.251481970618437,0.024355027549875567,0.0730650826496267
SRR5665187_k101_436_3,Adenoma - Cancer,-2.5932027310431085,0.009508670139059091,0.028526010417177273
SRR5665187_k101_436_3,Adenoma - Normal,-2.2505490932202883,0.02441411077932695,0.03662116616899042
SRR5665187_k101_436_3,Cancer - Normal,0.34265363782282043,0.7318590450009699,0.7318590450009699
SRR5665187_k101_43655_1,Adenoma - Cancer,-2.5606515010532167,0.010447609971405999,0.031342829914217996
SRR5665187_k101_43655_1,Adenoma - Normal,-1.4549156255984192,0.14569262141493056,0.21853893212239583
SRR5665187_k101_43655_1,Cancer - Normal,1.1057358754547972,0.26884085720064166,0.26884085720064166
SRR5665187_k101_43655_2,Adenoma - Cancer,-2.001222015719488,0.0453684694301148,0.0680527041451722
SRR5665187_k101_43655_2,Adenoma - Normal,-2.9598226377530596,0.0030781619921025883,0.009234485976307764
SRR5665187_k101_43655_2,Cancer - Normal,-0.9586006220335713,0.3377599790814418,0.3377599790814418
SRR5665187_k101_43741_1,Adenoma - Cancer,-0.7993965145424465,0.42406053084098405,0.42406053084098405
SRR5665187_k101_43741_1,Adenoma - Normal,-2.412214043882469,0.015855969940281586,0.04756790982084476
SRR5665187_k101_43741_1,Cancer - Normal,-1.6128175293400224,0.10678415658958396,0.16017623488437593
SRR5665187_k101_4397_1,Adenoma - Cancer,-0.3260505830659941,0.7443860846328678,0.7443860846328678
SRR5665187_k101_4397_1,Adenoma - Normal,-2.29254316218277,0.021874319880396863,0.06562295964119058
SRR5665187_k101_4397_1,Cancer - Normal,-1.966492579116776,0.04924173870200988,0.07386260805301482
SRR5665187_k101_44140_1,Adenoma - Cancer,-1.079216320018688,0.28049130604604494,0.28049130604604494
SRR5665187_k101_44140_1,Adenoma - Normal,-2.449239432856782,0.014315824879167674,0.04294747463750302
SRR5665187_k101_44140_1,Cancer - Normal,-1.3700231128380942,0.1706796868686951,0.2560195303030427
SRR5665187_k101_44200_14,Adenoma - Cancer,-0.43856363486137917,0.6609777516138662,0.6609777516138662
SRR5665187_k101_44200_14,Adenoma - Normal,-2.4851939308811524,0.012948087614127092,0.03884426284238127
SRR5665187_k101_44200_14,Cancer - Normal,-2.046630296019773,0.0406943978829478,0.0610415968244217
SRR5665187_k101_44200_27,Adenoma - Cancer,-1.5111883654335732,0.1307404658127818,0.1961106987191727
SRR5665187_k101_44200_27,Adenoma - Normal,-2.5031695550338253,0.012308656076629692,0.036925968229889077
SRR5665187_k101_44200_27,Cancer - Normal,-0.9919811896002524,0.3212067014573633,0.3212067014573633
SRR5665187_k101_44200_31,Adenoma - Cancer,-1.622061878804031,0.10479009950393182,0.15718514925589774
SRR5665187_k101_44200_31,Adenoma - Normal,-2.469625743404337,0.013525447404070353,0.040576342212211056
SRR5665187_k101_44200_31,Cancer - Normal,-0.847563864600306,0.3966809058219342,0.3966809058219342
SRR5665187_k101_44257_1,Adenoma - Cancer,-2.4038418374335055,0.016223790835957066,0.048671372507871194
SRR5665187_k101_44257_1,Adenoma - Normal,-2.379059962820789,0.017356852285306878,0.026035278427960315
SRR5665187_k101_44257_1,Cancer - Normal,0.024781874612716397,0.9802289485827058,0.9802289485827058
SRR5665187_k101_44364_7,Adenoma - Cancer,-2.370586771411395,0.017759874635899408,0.05327962390769822
SRR5665187_k101_44364_7,Adenoma - Normal,-0.5694203370014734,0.5690709186611753,0.5690709186611753
SRR5665187_k101_44364_7,Cancer - Normal,1.8011664344099216,0.07167665112056273,0.1075149766808441
SRR5665187_k101_4438_1,Adenoma - Cancer,-2.4060104378179585,0.016127803911816438,0.048383411735449314
SRR5665187_k101_4438_1,Adenoma - Normal,-2.08776960453759,0.03681862265290947,0.05522793397936421
SRR5665187_k101_4438_1,Cancer - Normal,0.31824083328036823,0.7503022610618684,0.7503022610618684
SRR5665187_k101_44506_1,Adenoma - Cancer,-1.5455126508590988,0.12222231127535008,0.1833334669130251
SRR5665187_k101_44506_1,Adenoma - Normal,-2.4415811558784704,0.01462310118538056,0.04386930355614168
SRR5665187_k101_44506_1,Cancer - Normal,-0.8960685050193714,0.3702161768163894,0.3702161768163894
SRR5665187_k101_44580_1,Adenoma - Cancer,-1.3176914997407085,0.18760694122292212,0.2814104118343832
SRR5665187_k101_44580_1,Adenoma - Normal,-2.551631421108066,0.010721987856520381,0.03216596356956114
SRR5665187_k101_44580_1,Cancer - Normal,-1.2339399213673574,0.21722529217281125,0.21722529217281125
SRR5665187_k101_44604_1,Adenoma - Cancer,-2.5429719201296748,0.010991406178547844,0.03297421853564353
SRR5665187_k101_44604_1,Adenoma - Normal,-1.5191780302073377,0.12871768979232592,0.1930765346884889
SRR5665187_k101_44604_1,Cancer - Normal,1.023793889922337,0.3059326369631429,0.3059326369631429
SRR5665187_k101_44613_2,Adenoma - Cancer,-2.9886196162763237,0.002802407813030084,0.008407223439090252
SRR5665187_k101_44613_2,Adenoma - Normal,-1.682076485600548,0.09255400942978169,0.13883101414467253
SRR5665187_k101_44613_2,Cancer - Normal,1.3065431306757755,0.19136792164897098,0.19136792164897098
SRR5665187_k101_44776_2,Adenoma - Cancer,-2.607785519012631,0.009113003488293714,0.027339010464881144
SRR5665187_k101_44776_2,Adenoma - Normal,-1.5429680249034425,0.12283853424164463,0.18425780136246694
SRR5665187_k101_44776_2,Cancer - Normal,1.0648174941091884,0.28695852695325746,0.28695852695325746
SRR5665187_k101_44983_2,Adenoma - Cancer,-1.9976861541455613,0.045750696236143154,0.06862604435421474
SRR5665187_k101_44983_2,Adenoma - Normal,-2.3251756876120466,0.020062567814194104,0.06018770344258231
SRR5665187_k101_44983_2,Cancer - Normal,-0.32748953346648546,0.7432976580035858,0.7432976580035858
SRR5665187_k101_45056_1,Adenoma - Cancer,-2.346583350119768,0.018946428048017716,0.05683928414405315
SRR5665187_k101_45056_1,Adenoma - Normal,-2.018796903040375,0.043508333091354025,0.06526249963703104
SRR5665187_k101_45056_1,Cancer - Normal,0.32778644707939314,0.7430731353635452,0.7430731353635452
SRR5665187_k101_45171_2,Adenoma - Cancer,2.38095523239065,0.01726781033381352,0.05180343100144056
SRR5665187_k101_45171_2,Adenoma - Normal,2.0516741896132205,0.04020133674298596,0.060302005114478946
SRR5665187_k101_45171_2,Cancer - Normal,-0.3292810427774294,0.741943271571191,0.741943271571191
SRR5665187_k101_45183_1,Adenoma - Cancer,-3.048423893979396,0.0023004517461233985,0.006901355238370196
SRR5665187_k101_45183_1,Adenoma - Normal,-1.705712217245834,0.08806167385310125,0.13209251077965187
SRR5665187_k101_45183_1,Cancer - Normal,1.3427116767335616,0.17936535224553682,0.17936535224553682
SRR5665187_k101_45230_1,Adenoma - Cancer,-2.6060552630144427,0.009159168263238444,0.02747750478971533
SRR5665187_k101_45230_1,Adenoma - Normal,-1.8877657930146179,0.05905739931640525,0.08858609897460788
SRR5665187_k101_45230_1,Cancer - Normal,0.7182894699998248,0.4725788214811159,0.4725788214811159
SRR5665187_k101_45369_2,Adenoma - Cancer,0.3168596360176175,0.7513501108093129,0.7513501108093129
SRR5665187_k101_45369_2,Adenoma - Normal,-2.172206420409938,0.029840096631385832,0.04476014494707875
SRR5665187_k101_45369_2,Cancer - Normal,-2.4890660564275557,0.012807916635070919,0.03842374990521276
SRR5665187_k101_45409_2,Adenoma - Cancer,-1.8422180389919474,0.06544326283256303,0.09816489424884456
SRR5665187_k101_45409_2,Adenoma - Normal,-2.6564126187249957,0.007897691550898433,0.0236930746526953
SRR5665187_k101_45409_2,Cancer - Normal,-0.8141945797330485,0.4155334901083926,0.4155334901083926
SRR5665187_k101_4552_1,Adenoma - Cancer,-0.8716157448649205,0.3834180383346304,0.3834180383346304
SRR5665187_k101_4552_1,Adenoma - Normal,-2.7439754930932647,0.006070006924344951,0.018210020773034852
SRR5665187_k101_4552_1,Cancer - Normal,-1.872359748228344,0.06115684983614229,0.09173527475421343
SRR5665187_k101_45686_1,Adenoma - Cancer,-2.4947311791402167,0.012605258582658726,0.03781577574797618
SRR5665187_k101_45686_1,Adenoma - Normal,-2.4123131223960668,0.01585166133843249,0.023777492007648733
SRR5665187_k101_45686_1,Cancer - Normal,0.08241805674414963,0.9343142776923927,0.9343142776923927
SRR5665187_k101_45849_2,Adenoma - Cancer,-0.20488956352290677,0.8376584093505394,0.8376584093505394
SRR5665187_k101_45849_2,Adenoma - Normal,-2.224972603881561,0.026083077342061278,0.07824923202618383
SRR5665187_k101_45849_2,Cancer - Normal,-2.020083040358654,0.04337477471766964,0.06506216207650445
SRR5665187_k101_45872_4,Adenoma - Cancer,-1.962604955501992,0.04969209447294262,0.07453814170941393
SRR5665187_k101_45872_4,Adenoma - Normal,0.3338751033768186,0.7384738074484682,0.7384738074484682
SRR5665187_k101_45872_4,Cancer - Normal,2.2964800588788106,0.02164844805650698,0.06494534416952094
SRR5665187_k101_462_4,Adenoma - Cancer,-2.748246182014223,0.005991500403830626,0.01797450121149188
SRR5665187_k101_462_4,Adenoma - Normal,-1.7102089244113277,0.08722724600868462,0.13084086901302694
SRR5665187_k101_462_4,Cancer - Normal,1.0380372576028956,0.29925270975583024,0.29925270975583024
SRR5665187_k101_462_5,Adenoma - Cancer,-2.49007670604047,0.012771552804258712,0.038314658412776134
SRR5665187_k101_462_5,Adenoma - Normal,-1.5982963976981077,0.10997702873672302,0.16496554310508454
SRR5665187_k101_462_5,Cancer - Normal,0.8917803083423622,0.37251069839787276,0.37251069839787276
SRR5665187_k101_46300_1,Adenoma - Cancer,-2.0439007580959516,0.040963352246393074,0.06144502836958961
SRR5665187_k101_46300_1,Adenoma - Normal,-2.31887769781205,0.020401668715448188,0.06120500614634457
SRR5665187_k101_46300_1,Cancer - Normal,-0.27497693971609843,0.7833339550682741,0.7833339550682741
SRR5665187_k101_46300_2,Adenoma - Cancer,-1.9416962007423657,0.05217388892334009,0.07826083338501014
SRR5665187_k101_46300_2,Adenoma - Normal,-2.7525143944589576,0.005913954648561197,0.01774186394568359
SRR5665187_k101_46300_2,Cancer - Normal,-0.8108181937165918,0.4174700847344702,0.4174700847344702
SRR5665187_k101_4634_3,Adenoma - Cancer,0.7944171855602129,0.42695260268394325,0.42695260268394325
SRR5665187_k101_4634_3,Adenoma - Normal,-1.6495839206044431,0.09902806593964347,0.1485420989094652
SRR5665187_k101_4634_3,Cancer - Normal,-2.444001106164656,0.014525382002888575,0.043576146008665724
SRR5665187_k101_4634_5,Adenoma - Cancer,-0.4806072225964502,0.6307956812067117,0.6307956812067117
SRR5665187_k101_4634_5,Adenoma - Normal,-2.883643335578701,0.00393103702694707,0.011793111080841209
SRR5665187_k101_4634_5,Cancer - Normal,-2.403036112982251,0.016259581645184165,0.024389372467776248
SRR5665187_k101_46501_10,Adenoma - Cancer,-1.4451272059665805,0.14842215845549395,0.22263323768324092
SRR5665187_k101_46501_10,Adenoma - Normal,-2.4486877656655954,0.014337767750216784,0.04301330325065035
SRR5665187_k101_46501_10,Cancer - Normal,-1.003560559699015,0.3155904730408257,0.3155904730408257
SRR5665187_k101_46501_2,Adenoma - Cancer,2.4188767282412096,0.015568515156748185,0.04670554547024455
SRR5665187_k101_46501_2,Adenoma - Normal,0.5286103605195318,0.5970757716790817,0.5970757716790817
SRR5665187_k101_46501_2,Cancer - Normal,-1.8902663677216778,0.058722344446951104,0.08808351667042666
SRR5665187_k101_46909_1,Adenoma - Cancer,-1.4420445150345438,0.14928981606868671,0.14928981606868671
SRR5665187_k101_46909_1,Adenoma - Normal,-3.0769205640562647,0.0020915102915748923,0.006274530874724677
SRR5665187_k101_46909_1,Cancer - Normal,-1.6348760490217207,0.1020750342902199,0.15311255143532984
SRR5665187_k101_4717_1,Adenoma - Cancer,-2.7068002211176965,0.006793512552294542,0.020380537656883628
SRR5665187_k101_4717_1,Adenoma - Normal,-1.3534001105588482,0.1759278421590055,0.1759278421590055
SRR5665187_k101_4717_1,Cancer - Normal,1.3534001105588482,0.1759278421590055,0.26389176323850827
SRR5665187_k101_4732_1,Adenoma - Cancer,-1.8711822089371846,0.061319829867694256,0.09197974480154139
SRR5665187_k101_4732_1,Adenoma - Normal,-2.6196550925120587,0.008801873897132688,0.02640562169139806
SRR5665187_k101_4732_1,Cancer - Normal,-0.7484728835748741,0.45417497514328464,0.45417497514328464
SRR5665187_k101_47441_2,Adenoma - Cancer,-2.5355739645855886,0.011226321824433616,0.03367896547330085
SRR5665187_k101_47441_2,Adenoma - Normal,-1.848254370540748,0.06456555329177037,0.09684832993765555
SRR5665187_k101_47441_2,Cancer - Normal,0.6873195940448406,0.4918813540109328,0.4918813540109328
SRR5665187_k101_4762_2,Adenoma - Cancer,-1.9649822633415244,0.04941629043216512,0.07412443564824768
SRR5665187_k101_4762_2,Adenoma - Normal,-2.5238304299799403,0.011608390813390157,0.03482517244017047
SRR5665187_k101_4762_2,Cancer - Normal,-0.558848166638416,0.5762653467975671,0.5762653467975671
SRR5665187_k101_47812_1,Adenoma - Cancer,-2.2629718378789807,0.02363742537433046,0.07091227612299138
SRR5665187_k101_47812_1,Adenoma - Normal,-0.1929907206994449,0.8469662352900257,0.8469662352900257
SRR5665187_k101_47812_1,Cancer - Normal,2.0699811171795357,0.03845411277642506,0.05768116916463759
SRR5665187_k101_47854_2,Adenoma - Cancer,-2.147817303765562,0.03172827184185184,0.04759240776277776
SRR5665187_k101_47854_2,Adenoma - Normal,-2.273837196588541,0.022975776892943403,0.06892733067883021
SRR5665187_k101_47854_2,Cancer - Normal,-0.12601989282297907,0.8997161779134659,0.8997161779134659
SRR5665187_k101_47919_1,Adenoma - Cancer,-2.364600465405615,0.018049531084427868,0.054148593253283604
SRR5665187_k101_47919_1,Adenoma - Normal,-1.8302118356359622,0.06721826866102103,0.10082740299153153
SRR5665187_k101_47919_1,Cancer - Normal,0.5343886297696527,0.5930726839618277,0.5930726839618277
SRR5665187_k101_47935_4,Adenoma - Cancer,-1.811713788854726,0.07003043192101621,0.10504564788152432
SRR5665187_k101_47935_4,Adenoma - Normal,-2.4108406589032025,0.015915800149350602,0.047747400448051806
SRR5665187_k101_47935_4,Cancer - Normal,-0.5991268700484765,0.5490882846369893,0.5490882846369893
SRR5665187_k101_48235_2,Adenoma - Cancer,-2.7458917164193855,0.0060346677921702405,0.018104003376510722
SRR5665187_k101_48235_2,Adenoma - Normal,-1.3090879113162184,0.19050457364968812,0.19050457364968812
SRR5665187_k101_48235_2,Cancer - Normal,1.436803805103167,0.1507737489121733,0.22616062336825993
SRR5665187_k101_48317_1,Adenoma - Cancer,-0.826917171964126,0.4082840096872243,0.4082840096872243
SRR5665187_k101_48317_1,Adenoma - Normal,-2.9594930365031855,0.0030814566588242944,0.009244369976472884
SRR5665187_k101_48317_1,Cancer - Normal,-2.1325758645390596,0.03295953497060043,0.04943930245590065
SRR5665187_k101_4838_1,Adenoma - Cancer,-2.5723991187975543,0.01009963851848068,0.03029891555544204
SRR5665187_k101_4838_1,Adenoma - Normal,-1.4868696243866995,0.13704924826134918,0.20557387239202377
SRR5665187_k101_4838_1,Cancer - Normal,1.0855294944108551,0.2776872078168412,0.2776872078168412
SRR5665187_k101_48543_2,Adenoma - Cancer,-2.4767309603136516,0.013259180714407643,0.03977754214322293
SRR5665187_k101_48543_2,Adenoma - Normal,-1.6304600912882745,0.10300429329892982,0.15450643994839475
SRR5665187_k101_48543_2,Cancer - Normal,0.8462708690253771,0.39740165490980717,0.39740165490980717
SRR5665187_k101_48570_1,Adenoma - Cancer,-2.632229853992407,0.008482645258853732,0.025447935776561195
SRR5665187_k101_48570_1,Adenoma - Normal,-1.6152319558589772,0.10626047273359895,0.15939070910039843
SRR5665187_k101_48570_1,Cancer - Normal,1.01699789813343,0.3091544293029402,0.3091544293029402
SRR5665187_k101_48570_4,Adenoma - Cancer,-2.5707856397277093,0.010146811137237857,0.03044043341171357
SRR5665187_k101_48570_4,Adenoma - Normal,-1.605955332397139,0.10828372459446647,0.16242558689169972
SRR5665187_k101_48570_4,Cancer - Normal,0.9648303073305703,0.33462981312052825,0.33462981312052825
SRR5665187_k101_48640_2,Adenoma - Cancer,-2.2378505913317808,0.025230799978236976,0.037846199967355464
SRR5665187_k101_48640_2,Adenoma - Normal,-2.684865411684655,0.007255901829021495,0.021767705487064484
SRR5665187_k101_48640_2,Cancer - Normal,-0.4470148203528744,0.6548643592678421,0.6548643592678421
SRR5665187_k101_48648_1,Adenoma - Cancer,-0.8716157448649205,0.3834180383346304,0.3834180383346304
SRR5665187_k101_48648_1,Adenoma - Normal,-2.7439754930932647,0.006070006924344951,0.018210020773034852
SRR5665187_k101_48648_1,Cancer - Normal,-1.872359748228344,0.06115684983614229,0.09173527475421343
SRR5665187_k101_48768_2,Adenoma - Cancer,-0.3302723814332153,0.7411941595912599,0.7411941595912599
SRR5665187_k101_48768_2,Adenoma - Normal,-2.3086366464539587,0.020963752606395183,0.06289125781918554
SRR5665187_k101_48768_2,Cancer - Normal,-1.9783642650207434,0.047887628027333436,0.07183144204100016
SRR5665187_k101_48802_1,Adenoma - Cancer,-2.4974788961259744,0.012507990999270635,0.037523972997811905
SRR5665187_k101_48802_1,Adenoma - Normal,-2.028468774787763,0.04251242705743728,0.06376864058615592
